Date,Close,ret_d,R_t,sigma_t,MRI_t,MRI_bw0.125,MRI_bw0.25,MRI_bw0.5,MRI_bw1.0,MRI_bw5.0,EP_t,BM_t,IV_t,rf_annual_pct
2003-09-08,1177.829,-0.005138891117844047,-0.03307002968528361,0.10924161726054628,0.34667757818687445,0.9359342915732108,0.8759729981426481,0.7673286934750198,0.5887933238300809,0.07076432770870054,,,,2.6177
2003-09-09,1172.051,-0.0049056357077300605,-0.041032530655759625,0.10828449308544053,0.4259114594277023,0.9480526528844424,0.898803832641229,0.8078483295705624,0.6526189235899479,0.1183854455620268,,,,2.6547
2003-09-10,1176.036,0.003400022695258187,-0.04064020622341136,0.10853040193815201,0.42398169047935025,0.9477836093425275,0.8982937701383487,0.8069316974693684,0.6511387643807963,0.11704901283483174,,,,2.6446
2003-09-11,1176.927,0.0007576298684732752,-0.027783812629020743,0.10183593940282415,0.23896432690054825,0.914420212235472,0.8361643245447656,0.6991707776414041,0.48883977630768577,0.027914681915035107,,,,2.6576
2003-09-12,1164.18,-0.010830748211231311,-0.032465568080954355,0.10590163403695857,0.3130941147744864,0.9299930039791833,0.8648869874502252,0.748029501060726,0.5595481344571586,0.054851342394183704,,,,2.6745
2003-09-15,1152.357,-0.01015564603411856,-0.0407600620316102,0.11002024046351451,0.4391328053000939,0.9498657813883313,0.9022450026524652,0.8140460448113469,0.6626709630729974,0.12778789181983155,,,,2.4334
2003-09-16,1159.716,0.006386041825580113,-0.03194528149744669,0.11367753620084044,0.36531089935088207,0.9390017774974576,0.8817243381433849,0.7774378084743901,0.6044095460454625,0.08065969488410896,,,,2.6791
2003-09-17,1147.304,-0.01070262029669311,-0.045237270984235134,0.11664291657220145,0.5568666162672896,0.9640719540854668,0.9294347326541702,0.8638489222639288,0.7462349604965514,0.2314077808721009,,,,2.7602
2003-09-18,1148.082,0.0006781114682770095,-0.03980911296574918,0.11657641843290455,0.49000099593271057,0.9563950290643636,0.9146914516190249,0.8366604516649189,0.7000007113801461,0.16807085401360117,,,,2.7045
2003-09-19,1149.287,0.001049576598187274,-0.037954879715794476,0.1169814999941191,0.46923612619127936,0.9538102057154344,0.9097539085269193,0.8276521740800062,0.685008121259361,0.15082682951378515,,,,2.8668
2003-09-22,1141.139,-0.0070896129513342565,-0.042212228645864935,0.11838152720512747,0.5374096871031715,0.9619313815426057,0.9253119827964661,0.8562022655067275,0.7330823194588528,0.2117208975385106,,,,2.6717
2003-09-23,1147.289,0.005389352217390009,-0.0254888953254786,0.11536293828763657,0.2940309139935854,0.9263488402246876,0.8581221737856237,0.7363736651425643,0.5422461747154934,0.04687944751684241,,,,2.6257
2003-09-24,1150.492,0.0027917987534091804,-0.02445204010076918,0.11576236031465786,0.2831414077136487,0.9241664785165807,0.8540836800137376,0.7294589324658085,0.5321103341541571,0.042658783582486856,,,,2.6437
2003-09-25,1136.692,-0.01199486828243912,-0.0353945728151962,0.12167570912845094,0.47141963625878536,0.9540870019928454,0.9102820073716956,0.8286133329446438,0.6866000555336311,0.15258757501261924,,,,2.7866
2003-09-26,1131.295,-0.004747988021381322,-0.03256854059416103,0.12028764161223099,0.419317153435265,0.9471285199813758,0.8970524333621115,0.8047030682008853,0.6475470279719188,0.11385617045072001,,,,2.6383
2003-09-29,1116.547,-0.013036387502817659,-0.05262885487037727,0.12146685243245568,0.6840855037183,0.9765498085627587,0.9536495286039608,0.9094474234065566,0.8270946159408246,0.38705792918419163,,,,2.5132
2003-09-30,1127.144,0.009490867827328442,-0.060567721330139546,0.10586051413070065,0.5294906945904855,0.9610392956212186,0.923596527728128,0.8530305460314546,0.7276611124627216,0.20400735739492706,,,,2.4591
2003-10-08,1131.27,0.0036605793048625213,-0.055147507136903307,0.1082956320484563,0.5398546434541509,0.9622043203490998,0.9258371540984729,0.8571744359091595,0.7347480135761858,0.21413719181496915,,,,2.4616
2003-10-09,1128.767,-0.00221255756804295,-0.05813719657454974,0.10751089081792797,0.543412721936457,0.9625994575317647,0.9265977156404477,0.8585833266300958,0.737165328767202,0.21768299490192597,,,,2.5942
2003-10-10,1155.42,0.023612490443111867,-0.03433427970390324,0.14130008459408352,0.5779038622085008,0.9663088894650236,0.9337528698591271,0.871894421970156,0.7601998830626724,0.2538861397270771,,,,2.8155
2003-10-13,1151.778,-0.0031521005348704723,-0.02714304176066995,0.13771489322212943,0.4314668903651863,0.9488208447087209,0.9002609953537705,0.8104698597553616,0.6568613935718755,0.12228373262290002,,,,2.9659
2003-10-14,1142.3,-0.008229016355582486,-0.030164820190367148,0.1392154966396348,0.4906116645019487,0.9564694803761984,0.914833866891115,0.8369210040109504,0.7004367669546971,0.16859499346273776,,,,2.7299
2003-10-15,1139.015,-0.002875776941258734,-0.0281864867655075,0.13875211744889535,0.45253439781118104,0.9516521317046006,0.9056417797779106,0.8201870332793015,0.672706769559502,0.13776185765516855,,,,2.605
2003-10-16,1124.371,-0.012856722694608913,-0.04393147828807953,0.14313667377677944,0.7586794337899306,0.9828871210459799,0.9660670927180547,0.9332856276327145,0.8710220627457897,0.5013554941105722,,,,2.6051
2003-10-17,1128.099,0.0033156315842366446,-0.04148770484490538,0.14405115725412906,0.7202660391874849,0.9797004524841151,0.9598129765975799,0.9212409500451064,0.8486848880400103,0.4402834341779684,,,,2.7959
2003-10-20,1120.359,-0.006861099956652739,-0.03764108642993358,0.1416125418681409,0.6379882265755081,0.9723011323177455,0.94536949190637,0.8937234762273081,0.7987416519598237,0.32511099768335333,,,,2.7747
2003-10-21,1124.543,0.0037345172395633064,-0.024136617385063897,0.13942837796475518,0.38270695986624453,0.9417359455493328,0.8868665911396959,0.7865323504797445,0.6186331383511916,0.09060786575257675,,,,2.4655
2003-10-22,1152.83,0.02515421820241648,-0.005937660599664052,0.1649853682862394,0.1526635507557875,0.8891672534028512,0.7906184045239701,0.6250774615720281,0.39072183296533036,0.009106225448840226,,,,2.5876
2003-10-23,1143.713,-0.007908364633120168,-0.0031299463786408355,0.16302333290154378,0.12728122995863075,0.8791192152706225,0.7728505946580352,0.5972980416632786,0.35676495057478774,0.005779774684505947,,,,2.6979
2003-10-24,1140.034,-0.00321671608174412,-0.007009952250797369,0.16334727115420908,0.16279981181299538,0.8927469366880245,0.7969970929658516,0.6352043661960184,0.40348458683448535,0.010693866208952624,,,,2.4715
2003-10-27,1130.456,-0.00840150381479865,-0.016384941272284625,0.16563932391848,0.2766311096763114,0.9228238574890597,0.8516038719509884,0.7252291547219154,0.5259573268586639,0.04024876390987135,,,,2.8854
2003-10-28,1130.705,0.00022026509656281057,-0.009143496103454551,0.16403355064119785,0.18383931554893998,0.8995543326493436,0.8091979973882059,0.6548013989770828,0.4287648721023447,0.014490920908284922,,,,2.7706
2003-10-29,1123.223,-0.00661711056376324,-0.020976406119120883,0.1639792974437677,0.34878297322538926,0.9362885335062865,0.8766362179753526,0.76849105866613,0.5905785072497892,0.07184361697683514,,,,2.7396
2003-10-30,1110.799,-0.011061027062301942,-0.03450089179238103,0.1669814382055698,0.5951080107334681,0.9680822053257037,0.937183156268278,0.8783122683929715,0.7714324408096072,0.2732055332080638,,,,2.5893
2003-10-31,1111.617,0.0007364068566859672,-0.022059625650572068,0.1627842288841539,0.36702447231999624,0.9392764614737352,0.8822402710786214,0.7783478959128792,0.6058254470720063,0.08160890625389167,,,,2.825
2003-11-03,1123.48,0.010671841110742264,-0.006908012498950344,0.1670335848409515,0.155681606611733,0.8902558405350316,0.7925554616067356,0.6281441597226659,0.39456508539369395,0.009562980319617614,,,,2.8242
2003-11-04,1145.168,0.019304304482500756,0.02563349326091946,0.17335833709413714,0.010348087865632079,0.7514996051340649,0.5647516565166555,0.31894443353830637,0.10172555168507114,1.0893069364802985e-05,,,,2.8465
2003-11-05,1138.913,-0.005462080672879344,0.010441434279914619,0.1721498586771082,0.04168276875929336,0.8198743223282042,0.6721939044131322,0.4518446451301711,0.20416358333281026,0.00035472467352083687,,,,2.7151
2003-11-06,1118.919,-0.017555335657771898,-0.01091781802752645,0.18268570901805795,0.17207572287527043,0.8958441771061599,0.8025367896550128,0.6440652987497743,0.414820109053636,0.012282845996556001,,,,2.6731
2003-11-07,1103.777,-0.013532704333378942,-0.022139201447242907,0.1881801492781566,0.28971194039837184,0.9254924914990694,0.8565363518211551,0.7336545219910935,0.5382489576379799,0.04517685428777384,,,,2.5898
2003-11-10,1108.027,0.0038504154371761246,-0.04101798480206331,0.1668580087582667,0.7181135882002678,0.9795172114324252,0.9594539674923545,0.9205519157368199,0.8474158295667292,0.4370014333014992,,,,2.7042
2003-11-11,1108.89,0.0007788618869395414,-0.037236342420153834,0.1670537725707512,0.6439841206377795,0.9728697445838691,0.9464755399266828,0.8958159476795056,0.8024862121169307,0.3328035089264976,,,,2.7475
2003-11-12,1089.306,-0.017660904147390633,-0.04639236627856069,0.1746818662365601,0.7715410689934319,0.9839203444229235,0.9680992441693245,0.9372161465612173,0.8783741053750571,0.5228746911735275,,,,2.632
2003-11-13,1091.708,0.0022050736891194855,-0.041533254610343184,0.1753204826348485,0.6855801689803128,0.9766830267670316,0.95390973477481,0.9099437820981484,0.8279976865790827,0.38917561183154503,,,,2.6856
2003-11-14,1100.016,0.007610093541496443,-0.021660999794551827,0.17361991136179195,0.33306506529459734,0.9335940338099649,0.8715978199655618,0.75968275976872,0.5771178954898187,0.06402103728655588,,,,2.7851
2003-11-17,1095.945,-0.0037008552602872946,-0.028502817571862016,0.17313042035694715,0.45226072867386213,0.951616152164184,0.9055733010597674,0.8200630035922841,0.6725033298607986,0.137553674195113,,,,2.6593
2003-11-18,1080.997,-0.01363937058885245,-0.03513338135365529,0.17740360214110087,0.5549807292960907,0.9638675712895801,0.9290406949836739,0.8631166129357478,0.7449702875256775,0.2294535378187153,,,,2.6267
2003-11-19,1098.051,0.01577617699216538,-0.023558014233337476,0.18666460658091627,0.3115465690957518,0.9297050410737656,0.8643514633979723,0.7471034522782163,0.558163568406029,0.05417606186751303,,,,2.6112
2003-11-20,1129.132,0.028305606934468486,-0.02055636997649246,0.1924717240082922,0.24462273828757092,0.9157586961310367,0.8386139895396164,0.703273423451552,0.49459350813326586,0.029596616034433608,,,,2.5646
2003-11-21,1115.469,-0.012100445297803963,-0.024695006526986973,0.19492207920112473,0.28385491155384324,0.9243118605325293,0.854352415521106,0.7299180499067486,0.5327803595796707,0.042928037341710544,,,,2.496
2003-11-24,1147.589,0.02879506288386313,0.006626995335226704,0.2204519451089479,0.02035367067029791,0.7839532618448853,0.6145827167572353,0.3777119157367041,0.14266629128949104,5.9102636950152796e-05,,,,2.5036
2003-11-25,1151.543,0.0034454844025169074,0.018653534502890867,0.21829771238120357,0.00749746357947368,0.7365159354651808,0.5424557231941504,0.2942582116260886,0.08658789510938397,4.867275307242641e-06,,,,2.7185
2003-11-26,1155.265,0.0032321849900527333,0.021720961700885777,0.2184166817611627,0.005496355261005038,0.7223616390429124,0.5218063375607628,0.27228185391857673,0.07413740797333718,2.239685249523763e-06,,,,2.4703
2003-11-27,1136.018,-0.016660246783205657,0.011391326566496662,0.22554981100202354,0.011204731587540234,0.7552445344985796,0.5703943068899763,0.3253496653324964,0.1058524047319674,1.3289347057586294e-05,,,,2.4703
2003-11-28,1142.975,0.006124022682739039,0.02896653670015903,0.22215183063421964,0.0022610600326372454,0.683352056650322,0.4669700333282248,0.21806101202656336,0.047550604966049015,2.4309735482893676e-07,,,,2.273
2003-12-01,1168.507,0.02233819637349921,0.051177698793739346,0.2335823638158184,0.0001033130761253759,0.5634880441419927,0.3175187758909684,0.100818173043299,0.010164304015788583,1.0848963096382656e-10,,,,2.4546
2003-12-02,1168.402,-8.985825502116906e-05,0.039984690426175806,0.2317962293260506,0.00045124509964234713,0.6178752243576254,0.38176979287498597,0.1457481747518097,0.02124253044348406,4.325449506881405e-09,,,,2.432
2003-12-03,1172.469,0.003480822525124161,0.023840170175904563,0.22320815127545263,0.0036449359330258616,0.7040534301202329,0.4956912324640657,0.2457097979417444,0.06037330480457287,8.020930399681407e-07,,,,2.4637
2003-12-04,1178.653,0.005274339875936951,0.03489291982794129,0.2222572081638177,0.0011274853918674152,0.6542698877956389,0.4280690860761179,0.1832431424540428,0.03357804925643262,4.2685198881310536e-08,,,,2.584
2003-12-05,1176.661,-0.0016900648452088385,0.05160516534262083,0.21144596091767023,0.000195960178106494,0.5864898346470597,0.3439703261443355,0.1183155852678405,0.013998577717271636,5.375508634359483e-10,,,,2.4992
2003-12-08,1164.427,-0.01039721721039466,0.05494769323876092,0.20871488838643337,0.0001336160756104295,0.5726195475883659,0.32789314628030475,0.10751391537759733,0.01155924199982116,2.063701026763253e-10,,,,2.46
2003-12-09,1169.277,0.004165138733471574,0.05527843635579277,0.20874087883599263,0.00012716740099159808,0.5708519477556624,0.32587194625643345,0.10619252535695585,0.011276852441687711,1.8236415913958842e-10,,,,2.6669
2003-12-10,1184.676,0.013169676646337836,0.06834401969537085,0.21173507673637662,1.754721650866316e-05,0.5043859896692093,0.2544052265745877,0.0647220193084673,0.004188939783365615,1.2897946963775634e-12,,,,2.528
2003-12-11,1184.634,-3.545273137961491e-05,0.08751259976535519,0.19818540347499744,1.092528462667938e-06,0.42403533451775066,0.1798059649195807,0.032330185020661484,0.0010452408634702042,1.2476187706978244e-15,,,,2.5097
2003-12-12,1183.107,-0.0012890057182218806,0.08372110491083684,0.19896920783122654,2.127449778538521e-06,0.44207016665529647,0.19542603224664157,0.03819133407966539,0.0014585779987846112,6.601586099875768e-15,,,,2.531
2003-12-15,1184.674,0.0013244786819788246,0.07696069875347256,0.19868769445090798,6.700688596005572e-06,0.4749331287995243,0.22556147683130554,0.05087797983031958,0.0025885688316144065,1.162247412858899e-13,,,,2.5157
2003-12-16,1178.35,-0.005338177422649637,0.07519081705742536,0.19952607895632543,8.87795698535201e-06,0.4833587277030869,0.2336356596467469,0.054585621458570564,0.002979590070018359,2.3484568838602604e-13,,,,2.272
2003-12-17,1169.412,-0.007585182670683532,0.08179023623562309,0.19398606787852246,3.4661853815581432e-06,0.45576475413124456,0.2077215111083138,0.04314822617712133,0.0018617694222320183,2.2368119063935354e-14,,,,2.4023
2003-12-18,1173.397,0.0034076954914092905,0.06861794215387085,0.18905067000151635,3.119629289428203e-05,0.522855206281969,0.2733775667361604,0.07473529399458385,0.005585364168456881,5.435724947488445e-12,,,,2.3803
2003-12-19,1163.64,-0.008315173807330156,0.03056152867866646,0.16939403053976956,0.0055040799548678,0.7224250486743717,0.5218979509521684,0.27237747120807193,0.07418948682170405,2.247562798653973e-06,,,,2.5262
2003-12-22,1195.437,0.0273254614829328,0.07169002455469387,0.18397338020935167,2.0885927704980023e-05,0.5099068669145694,0.2600050129266325,0.06760260674697831,0.004570112438986597,1.993583479123192e-12,,,,2.6353
2003-12-23,1201.081,0.004721286023437354,0.046612506742396365,0.15929181038332896,0.0008634732607720196,0.643451112112662,0.41402933367902156,0.17142028914669458,0.029384915531136372,2.1908983748917686e-08,,,,2.598
2003-12-24,1212.333,0.00936822745510102,0.052790039104054554,0.16117635446752698,0.00038297485576958075,0.6115727713012585,0.3740212545971014,0.13989189889038975,0.01956974337515903,2.870289175670642e-09,,,,2.5458
2003-12-25,1209.06,-0.0026997532856072315,0.046565073814232916,0.1621445130960564,0.0008557840758236929,0.6430914899119661,0.4135666643971923,0.1710373859006199,0.029253787375717575,2.1424490491338065e-08,,,,2.5713
2003-12-26,1208.523,-0.00044414669247183625,0.06382381265085568,0.14741593660623012,7.915336725509421e-05,0.5541844519644319,0.30712040679911773,0.09432294427245555,0.008896817816224754,5.574083718104431e-11,,,,2.5809
2003-12-29,1199.254,-0.007669692674446393,0.04923904722325512,0.15141230128383393,0.0006030300990288645,0.6291746074851553,0.3958606867040993,0.15670568327784107,0.024556671171575034,8.929918063409381e-09,,,,2.5362
2003-12-30,1207.098,0.006540732822237771,0.03302590399544014,0.13400356368664457,0.003707810611007605,0.7048064120088234,0.49675207840875135,0.24676262740341423,0.06089179428303624,8.371318341562889e-07,,,,2.4533
2003-12-31,1194.744,-0.010234463150465056,0.022545322585890704,0.14006904643873386,0.011902242293721915,0.7581005281185583,0.574716410733637,0.3302989527665545,0.10909739819868261,1.5455105263627388e-05,,,,2.1754
2004-01-02,1204.613,0.008260346986467493,0.027415650221882304,0.14205751389292245,0.007277461745517779,0.7351462491104923,0.540440007581226,0.2920754017943957,0.08530804033335768,4.518037466431332e-06,,,,2.0988
2004-01-05,1240.467,0.029763915880037795,0.05244461262135691,0.1726658434510911,0.0003574366304613768,0.6089406144093835,0.3708086718772775,0.13749907113939044,0.018905994564195155,2.4154477278217257e-09,,,,2.5359
2004-01-06,1251.135,0.008599986940402093,0.0632926560836129,0.17320352712058737,7.732303829075275e-05,0.5533747093916892,0.3062235689943365,0.09377287420762916,0.008793351937159842,5.2574152019042833e-11,,,,2.6114
2004-01-07,1266.268,0.012095417361036143,0.08746018427947844,0.1687794478250053,1.6849180871181793e-06,0.4356735299979719,0.1898114247408937,0.03602837696216796,0.0012980439465280747,3.6850805124169635e-15,,,,2.5299
2004-01-08,1284.338,0.01427028085681692,0.09840354338621204,0.17245347996041122,2.398191544591438e-07,0.3856938746397809,0.148759764934647,0.02212946766341143,0.0004897133390659721,2.8164994358967757e-17,,,,2.5306
2004-01-09,1266.406,-0.013962056717157001,0.06898932703962934,0.18074878516657472,3.2418425523252566e-05,0.5241124725152883,0.2746938838460888,0.07545672982244853,0.005693718075497993,5.983837570766165e-12,,,,3.2594
2004-01-12,1294.684,0.022329331983582,0.09289789082535194,0.19189728650755353,5.312948971204045e-07,0.4053530804873377,0.16431111986057406,0.026998144109835937,0.0007288997853754688,2.0574965314805276e-16,,,,2.4672
2004-01-13,1293.184,-0.0011585838706588136,0.09304061255659879,0.19184988183716617,5.396101403775107e-07,0.4057467094063742,0.16463039219410064,0.027103166033983394,0.0007345816090656713,2.138948144474921e-16,,,,2.5614
2004-01-14,1277.961,-0.011771720033653343,0.07874486989669727,0.19962767802478804,5.362527480594548e-06,0.4683662532006701,0.21936694713723423,0.048121857496310115,0.0023157131688951783,6.659227115367195e-14,,,,2.6398
2004-01-15,1273.616,-0.003399947259736469,0.08084694700216422,0.19863356172687321,3.958013820411755e-06,0.45956011732936114,0.21119550143977617,0.0446035398283985,0.0019894757652235313,3.116687547547388e-14,,,,2.4591
2004-01-16,1284.296,0.008385573045564865,0.09824082530365685,0.194784031098064,2.1691191613738617e-07,0.3832813726308193,0.14690461060576496,0.021580964617231427,0.0004657380338101948,2.191333746947803e-17,,,,2.6392
2004-01-29,1311.947,0.02153008340756335,0.11807597939998149,0.2033794068693533,4.145789208753357e-09,0.29929568187431155,0.08957790518860911,0.008024201097979444,6.438780326081452e-05,1.1066697574378567e-21,,,,2.588
2004-01-30,1281.334,-0.023334021877408073,0.10114296517823385,0.2219532781873948,1.7782477849983324e-05,0.5048060105674439,0.25482910830501826,0.06493787443953074,0.0042169275367242584,1.3334621443670932e-12,,,,2.5723
2004-02-02,1307.267,0.020239063351163766,0.09354738058132739,0.21406519422315093,6.701053274693192e-05,0.5484460865574211,0.30079310986015023,0.0904764949393404,0.00818599613650849,3.6758491182373556e-11,,,,2.594
2004-02-03,1320.996,0.010502062700274761,0.09983922816196422,0.2151242646526923,2.686109032287429e-05,0.5179886304352702,0.26831222126020693,0.07199144807758624,0.0051827685963077965,3.739461730418808e-12,,,,2.6277
2004-02-04,1348.864,0.02109620316791272,0.1126183977504529,0.22210273769974775,3.2539830969797742e-06,0.4539687474698828,0.20608762367937425,0.04247210863381137,0.0018038800118022745,1.910021393200369e-14,,,,2.6962
2004-02-05,1353.851,0.0036971851869425088,0.11975501629364982,0.2203388747085887,1.1070711484075924e-06,0.42438592397149394,0.18010341246513864,0.032437239181587856,0.0010521744857235383,1.2895519179153529e-15,,,,2.5039
2004-02-06,1347.221,-0.0048971415613683345,0.11476653733524311,0.22238101569155483,2.58227805834522e-06,0.44745584735354443,0.20021673533087844,0.040086741106555024,0.0016069468125439685,1.0715378410306857e-14,,,,2.449
2004-02-09,1368.841,0.016047849610420162,0.1414104101383027,0.2201447388791952,2.6951612235446308e-08,0.3364430387405036,0.113193918316944,0.012812863143942992,0.0001641694619454127,1.1925095730394178e-19,,,,2.6242
2004-02-10,1363.062,-0.004221819773078117,0.1292057480005766,0.22319971273883796,2.634745156873811e-07,0.3879682299556999,0.15051934745495882,0.02265607395826662,0.000513297687202447,3.563251996821401e-17,,,,2.6436
2004-02-11,1354.749,-0.006098768801419019,0.13392408750326434,0.21986846905316787,1.367379398288523e-07,0.3723857593786938,0.1386711537880464,0.019229688892908017,0.00036978093491802993,6.9138918320842555e-18,,,,2.3992
2004-02-12,1345.658,-0.0067104681383785,0.11708739653316025,0.22408558143062568,2.3641961257530648e-06,0.4449950897499395,0.1980206299015567,0.039212169866609296,0.0015375942656478219,8.594265246687469e-15,,,,2.7097
2004-02-13,1342.335,-0.002469423880361754,0.08212068519356008,0.20706642023039104,0.0005192700282013101,0.6233214589572481,0.38852964119659233,0.15095528208835277,0.022787497190374158,6.144451783272023e-09,,,,2.6555
2004-02-16,1373.3,0.023068012083421685,0.09764333984741858,0.21707512537792478,5.546640616547008e-05,0.5420032325615806,0.29376750410720276,0.08629934646937538,0.007447577201041294,2.2912636691387184e-11,,,,2.3728
2004-02-17,1380.365,0.005144542343260783,0.09010493829110433,0.2153534430173515,0.00016403763545272106,0.5800079799510729,0.33640925680692413,0.11317118806538702,0.012807717808131199,3.4463450026533283e-10,,,,2.6451
2004-02-18,1391.355,0.007961662313953122,0.08332463884117747,0.2127308095773194,0.0004189938041852152,0.6150182101701749,0.37824739884092545,0.14307109472992613,0.020469338147219494,3.5935111965467748e-09,,,,2.6756
2004-02-19,1385.978,-0.0038645780552051257,0.09441837767666938,0.20477267884033365,0.0001146284071099992,0.5671602249479138,0.32167072076296815,0.10347205259616744,0.010706465668464043,1.40679444128406e-10,,,,2.6527
2004-02-20,1391.095,0.0036919777947412857,0.07446681970272295,0.19409297103498482,0.001630905073553362,0.6695404081889126,0.44828435819777573,0.2009588658047917,0.04038446574554828,1.0741667609344709e-07,,,,2.4077
2004-02-23,1359.239,-0.02289994572620846,0.051079351430268316,0.21423131103440887,0.013409989143353318,0.7637729560283242,0.5833491283602443,0.34029620555865686,0.11580150751761964,2.0824331355508362e-05,,,,2.678
2004-02-24,1356.314,-0.0021519394308138207,0.06131094767367706,0.20869855054774383,0.0055457683685003435,0.7227658225802155,0.5223904342900555,0.27289176583775276,0.07446991586204689,2.2903629822682277e-06,,,,2.6657
2004-02-25,1329.442,-0.019812521289317986,0.04383267798143242,0.22226423642551574,0.02078178652162453,0.7849738332126796,0.6161839188286077,0.3796826218229801,0.14415889331437215,6.2259725014216e-05,,,,2.6589
2004-02-26,1335.863,0.004829845905274688,0.040151958738483984,0.22134435483551476,0.02857335656512297,0.800751164286299,0.6412024271058633,0.41114055252645,0.16903655393175457,0.00013800764718381497,,,,2.6364
2004-02-27,1351.61,0.011787885434359602,0.03023216639086801,0.21290824988947626,0.0721434106867847,0.8484715642197898,0.7199039952895768,0.5182617624338951,0.2685952544010871,0.0013979501208188437,,,,2.6425
2004-03-01,1366.914,0.011322792817454852,0.06678976753914267,0.19506365701481082,0.0036784812720762976,0.7044566680882631,0.4962591972140173,0.24627319081950091,0.060650484516418315,8.206753201462385e-07,,,,2.6323
2004-03-02,1363.194,-0.0027214587018642433,0.04278161997510832,0.18571843207487587,0.03886876034498509,0.8163004635277629,0.6663464467556405,0.4440175871038676,0.19715161765754063,0.0002978528255640408,,,,2.6993
2004-03-03,1341.215,-0.016123163687633668,0.015305875263815993,0.19322333835752808,0.23992828659127188,0.914650320273675,0.8365852083767362,0.6998748108747471,0.48982475089696303,0.028197047209510374,,,,2.6474
2004-03-04,1349.848,0.006436701050912763,0.0007295027519453878,0.1800391338023807,0.5022945288462856,0.9578773476692718,0.917529013177919,0.841859490023246,0.7087274009421998,0.17881177705357038,,,,2.6642
2004-03-05,1341.758,-0.005993267390106083,-0.008932297571889403,0.18072508161590195,0.6904971139296835,0.9771193567067634,0.9547622372510393,0.9115709296806097,0.8309615598387711,0.3961910579300066,,,,2.6637
2004-03-08,1317.296,-0.018231305496222094,-0.02221239128546837,0.1905726030814869,0.8696572829576993,0.9913094782682177,0.982694481704406,0.9656884443722912,0.9325541715941756,0.7052942541717501,,,,2.6378
2004-03-09,1314.167,-0.002375320353208532,-0.03994181939319463,0.18021101821434796,0.9854248574559857,0.9990827706972939,0.9981663827041816,0.9963361275607507,0.9926856790827526,0.9639594894987092,,,,2.6825
2004-03-10,1344.989,0.023453640214676108,-0.013259118073865928,0.2000807500524068,0.6659723859345887,0.9749133419444054,0.9504560243012091,0.9033666541304606,0.8160713117948631,0.3619433107147164,,,,2.7004
2004-03-11,1357.843,0.009556955484394392,0.0022838178880368876,0.20196102673805807,0.39489992255583906,0.9435837228267563,0.8903502419836008,0.7927235534002565,0.6284106321155293,0.09799809228301179,,,,2.6699
2004-03-12,1358.514,0.0004941661149335808,0.009553690462212439,0.20039731358452667,0.2919631822177092,0.9259403406919995,0.8573655145208161,0.7350756254895439,0.5403361751888441,0.046059606289631246,,,,2.6822
2004-03-15,1389.676,0.022938298758790943,0.03526764928277948,0.2144434917429914,0.04605203320022437,0.8249982941656275,0.6806221853761953,0.46324655922626806,0.2145973746349763,0.00045511591505101876,,,,2.613
2004-03-16,1395.365,0.004093759984341805,0.016067137551882382,0.20026894237487294,0.20767987123168133,0.9064360098795977,0.821626240006446,0.6750696782671302,0.45571907051568655,0.019655586835534335,,,,2.5257
2004-03-17,1398.017,0.0019005779849716742,0.012787922035113919,0.19970389932391355,0.24879174053130035,0.9167264190066928,0.8403873273048346,0.7062508598945632,0.49879027710180995,0.030873786460669676,,,,2.4558
2004-03-18,1372.163,-0.018493337348544414,-0.01379374782136833,0.20838925968949576,0.5887180895318611,0.9674292438557469,0.9359193418673022,0.8759450144813241,0.7672796683946872,0.26593068450470175,,,,2.5301
2004-03-19,1393.571,0.01560164499407124,0.005478441937750711,0.21531739841821532,0.2667917680645442,0.920737383438433,0.847757329261052,0.7186924893158317,0.5165188941989869,0.03676470308578261,,,,2.8188
2004-03-22,1399.55,0.004290416491158355,0.006077945790905703,0.21544444859296238,0.2583483735508074,0.9188885887002829,0.8443562384435978,0.7129374573986217,0.5082798181620114,0.03392456826552385,,,,2.8017
2004-03-23,1389.52,-0.0071665892608338,0.022277906975888717,0.20039499217359708,0.14127112822316729,0.8848676915380681,0.7829908315279096,0.6130746422567673,0.3758605169782632,0.007501248170888252,,,,2.7401
2004-03-24,1385.374,-0.002983764177557635,0.02142571705372065,0.20058703843212372,0.1480498019973234,0.8874634779233583,0.7875914246478232,0.6203002521787877,0.3847724028530677,0.008433727746937484,,,,2.8752
2004-03-25,1385.862,0.0003522514497891205,0.042438857806508246,0.18572815250802943,0.03621144447516857,0.8126955197586005,0.6604740078357019,0.4362259150265548,0.19029304894075497,0.00024952532099265857,,,,2.7403
2004-03-26,1386.477,0.00044376712832883136,0.03788861582362868,0.18552123208873567,0.05254286792032374,0.83182527234069,0.6919332837046632,0.478771669098318,0.22922231113118927,0.00063282617608354,,,,2.7761
2004-03-29,1371.7,-0.010657948166468034,0.014863755077278329,0.1866428403431505,0.24658685878261327,0.9162165250295244,0.8394527207371772,0.7046808703530493,0.4965751290415311,0.030194289913203068,,,,2.7729
2004-03-30,1372.049,0.000254428810964491,0.003756637213460312,0.18265219855137807,0.43104650161210717,0.9487630395927853,0.9001513052973411,0.810272372428507,0.6565413175209213,0.12198609016169266,,,,2.6371
2004-03-31,1384.954,0.009405640760643319,0.01596251157208739,0.18498959582838315,0.23259553059669327,0.9128776730509464,0.8333456459549106,0.6944649656320072,0.482281588490265,0.026091762300458468,,,,2.6014
