Date,Close,VIX_t,ret_d,R_t,sigma_t,MRI_t,MRI_bw0.125,MRI_bw0.25,MRI_bw0.5,MRI_bw1.0,MRI_bw5.0,Mkt_RF_t,SMB_t,HML_t,RF_t,DP_t,CAPE_t,VRP_t,Future_ExRet,Future_Volatility
1991-01-17,327.9700012207031,27.450000762939453,0.037321653831241,0.0059812657896551,0.1842247120892102,0.0010399186268071,0.6509722263297907,0.4237648394527642,0.179576639156427,0.0322477693307175,3.48737293854156e-08,0.0341,-0.0098999999999999,-0.0070999999999999,0.0002,0.0334381383536686,17.35466474520511,0.09027529554018432,0.012789022623316899,0.15715820635786762
1991-01-18,332.2300109863281,25.38999938964844,0.0129890226233169,0.0066051303559715,0.1847526572332935,0.0009480417548208,0.6472196832812873,0.4188933184267298,0.1754716122225576,0.0307902866959836,2.7673791447457843e-08,0.0093,-0.0118999999999999,0.0005,0.0002,0.0334381383536686,17.35466474520511,0.06914733666319092,-0.003721696984149,0.15572558680989165
1991-01-21,331.05999755859375,24.329999923706055,-0.003521696984149,0.0026044376734404,0.1852445405173852,0.0017093850300113,0.6715100139686111,0.4509256988601243,0.2033339858924915,0.0413447098189279,1.2080912553301452e-07,-0.0008,0.0046,-0.002,0.0002,0.0334381383536686,17.35466474520511,0.05805545871967535,-0.008506651423548301,0.16319538746722423
1991-01-22,328.30999755859375,24.899999618530273,-0.0083066514235483,-0.0054828474050814,0.1875723895991928,0.0052862347995658,0.7206039743920866,0.519270087909671,0.2696414241977174,0.0727064976433733,2.031730608446541e-06,-0.0065,0.0108,0.003,0.0002,0.0334381383536686,17.35466474520511,0.061427606586109934,0.005587194756825,0.1577409945946957
1991-01-23,330.2099914550781,23.920000076293945,0.005787194756825,-0.004642075493359,0.1878881846041795,0.0047328041120665,0.7156404960981192,0.5121413196555621,0.2622887312985406,0.068795378566198,1.54097759420276e-06,0.0059,0.0052,-0.0019,0.0002,0.0334381383536686,17.35466474520511,0.05131181615875996,0.013639700319426799,0.15809405946951172
1991-01-24,334.7799987792969,22.86000061035156,0.0138397003194268,0.0147923763961745,0.1928040657462423,0.0002755585691141,0.5991193826354833,0.3589440346495226,0.1288408200104777,0.0165999569009723,1.260476642585041e-09,0.0144999999999999,0.0033,-0.0043,0.0002,0.0334381383536686,17.35466474520511,0.03579594035727329,0.0036533023168219,0.15488823725872566
1991-01-25,336.07000732421875,22.200000762939453,0.0038533023168219,0.0157775460915963,0.1929677861745415,0.0002331693727829,0.5928972951088417,0.351527202547381,0.1235713741307874,0.015269884504571,8.30192415038465e-10,0.004,0.0078,-0.0022,0.0002,0.0334381383536686,17.35466474520511,0.02903222145485304,-0.0003190482460498,0.16474268907088474
1991-01-28,336.0299987792969,23.049999237060547,-0.0001190482460498,0.0235766853480583,0.1905019429168754,5.9116951095915486e-05,0.5441667499884887,0.2961174517930343,0.0876855452564,0.0076887548469121,2.6870767365555537e-11,0.0014,0.0077,-0.0008,0.0002,0.0334381383536686,17.35466474520511,0.03999804945373009,-0.0007654329735334999,0.16741912440238718
1991-01-29,335.8399963378906,23.170000076293945,-0.0005654329735335,0.021659756299426,0.1905963549948283,8.268780229961921e-05,0.5556996081959789,0.3088020545491644,0.0953587088937851,0.0090932833618896,6.217325762113627e-11,0.001,0.0074,-0.0007,0.0002,0.0334381383536686,17.35466474520511,0.04110364576811115,0.0148964964849444,0.16791572983913644
1991-01-30,340.9100036621094,21.3700008392334,0.0150964964849444,0.0323723650956611,0.1964194125660058,1.179991751798291e-05,0.4920309657114768,0.2420944712189684,0.0586097329947919,0.0034351008017208,4.782967489715597e-13,0.0152,0.0039,-0.004,0.0002,0.0334381383536686,17.35466474520511,0.017280595826328182,0.008658610721981399,0.16453823338851734
1991-01-31,343.92999267578125,20.90999984741211,0.0088586107219814,0.0535456572679322,0.1920099003867851,1.2863964856754377e-07,0.3709675551168496,0.1376169269493729,0.018938418582989,0.0003586636984245,5.93522397490065e-18,0.0095,0.0068,-0.0040999999999999,0.0002,0.0334381383536686,17.35466474520511,0.017090098087335998,-0.0027586744440810003,0.1652731688696082
1991-02-01,343.04998779296875,21.040000915527344,-0.002558674444081,0.0656704789859492,0.1835894147234756,6.524176457575177e-09,0.3078987006594542,0.0948016098677802,0.0089873452335228,8.077237434652504e-05,3.43806629614366e-21,-0.0003,0.0108,0.0031,0.0003,0.0325292790372837,17.818620083397377,0.02681059443179784,0.0151205180969555,0.17285830165065524
1991-02-04,348.3399963378906,21.86000061035156,0.0154205180969555,0.0851713281554225,0.1870212567594789,3.8545461552608984e-11,0.2234206588347889,0.0499167907941711,0.002491686003189,6.208499138488221e-06,9.224293776242883e-27,0.0159,0.0052,0.002,0.0003,0.0325292790372837,17.818620083397377,0.031578749344036705,0.0080826533227093,0.16947977896531438
1991-02-05,351.260009765625,21.459999084472656,0.0083826533227093,0.1135556906130585,0.1706379823260312,5.742729908081435e-15,0.1288086117036915,0.0165916584490323,0.0002752831300893,7.578080171178868e-08,2.499171027900187e-36,0.0105,0.0045,-0.0034999999999999,0.0003,0.0325292790372837,17.818620083397377,0.04396200851869536,0.0190873409134666,0.1692623118981764
1991-02-06,358.07000732421875,22.68000030517578,0.0193873409134666,0.1370911853428789,0.1754710045868753,1.979157598446842e-18,0.0782582304643138,0.0061243506354056,3.750767070539373e-05,1.4068253617442507e-09,5.51062610351797e-45,0.0177,-0.0044,-0.0073,0.0003,0.0325292790372837,17.818620083397377,0.05132899846488251,-0.0046288135807012,0.16023634557731076
1991-02-07,356.5199890136719,23.600000381469727,-0.0043288135807012,0.1445632289673735,0.1688452438897491,1.327604568210191e-19,0.0660985292455743,0.004369015568428,1.9088297037166647e-05,3.64363083779105e-10,6.422022832552622e-48,-0.0044,-0.0043,0.0058,0.0003,0.0325292790372837,17.818620083397377,0.06715475992494815,0.007637891779008201,0.16075156838955024
1991-02-08,359.3500061035156,23.3799991607666,0.0079378917790082,0.1424983546821192,0.1685202278261731,3.4023365152952723e-19,0.070102915336312,0.0049144187386501,2.415151153879556e-05,5.832955096085748e-10,6.752166851845547e-47,0.0063,-0.005,-0.0003,0.0003,0.0325292790372837,17.818620083397377,0.06527976378149292,0.025385210274050097,0.16284020708052774
1991-02-11,368.5799865722656,22.559999465942383,0.0256852102740501,0.1692414228550445,0.1803483660121622,1.4632343959146513e-23,0.0373965999785871,0.0013985056899584,1.9558181648462035e-06,3.825224693942372e-12,8.190016064573708e-58,0.0237,-0.0058,-0.0004,0.0003,0.0325292790372837,17.818620083397377,0.04525162864726162,-0.0086563586859639,0.14411783654131904
1991-02-12,365.5,22.260000228881836,-0.0083563586859639,0.1696374649500491,0.1799710795989446,1.7006308002512316e-23,0.0377496672232753,0.001425037375468,2.030731521480806e-06,4.1238705123357495e-12,1.1926831972663022e-57,-0.0059,0.0077,0.0014,0.0003,0.0325292790372837,17.818620083397377,0.042628922689873755,0.0093306128965031,0.1410881150942344
1991-02-13,369.0199890136719,20.86000061035156,0.0096306128965031,0.1762342654230588,0.1796197565607601,1.5505865282452856e-24,0.032501694243077,0.0010563601286704,1.1158967214446926e-06,1.2452254929310136e-12,2.9939187909058816e-60,0.0089,0.0013,-0.0012,0.0003,0.0325292790372837,17.818620083397377,0.028980249542755493,-0.0133073923794705,0.1377843509832463
1991-02-14,364.2200012207031,21.479999542236328,-0.0130073923794705,0.1519751581500037,0.1935702321948775,3.598293865895112e-20,0.0609194591941822,0.0037111805085116,1.3772860766756674e-05,1.8969169370046524e-10,2.4560746983605107e-49,-0.012,0.0086,0.0018,0.0003,0.0325292790372837,17.818620083397377,0.021229763227485765,0.0129886615827496,0.13023195610846988
1991-02-15,369.05999755859375,19.56999969482422,0.0132886615827496,0.1252858376831838,0.1610392403015601,3.581836375410028e-16,0.108300786089063,0.0117290602675089,0.0001375708547588,1.8925740079082847e-08,2.428087630804271e-39,0.012,-0.002,-0.0019,0.0003,0.0325292790372837,17.818620083397377,0.034660756646682084,0.0005942098629677999,0.13319840670616925
1991-02-19,369.3900146484375,19.84000015258789,0.0008942098629678,0.1118502315663427,0.159571242104114,2.889281314677281e-14,0.1424949142445071,0.0203048005855494,0.0004122849268189,1.6997886088208975e-07,1.418974439382668e-34,0.0013,-0.0003,-0.0051,0.0003,0.0325292790372837,17.818620083397377,0.03882875942176492,-0.0118054544829666,0.1338079942550472
1991-02-20,365.1400146484375,22.260000228881836,-0.0115054544829666,0.1029421172632372,0.1672255100608359,5.295370953536076e-13,0.1709005751517946,0.0292070065872142,0.0008530492337855,7.276929952621556e-07,2.0405205468293836e-31,-0.0106,0.003,0.0018,0.0003,0.0325292790372837,17.818620083397377,0.055374492227982436,-0.0007656116035326,0.1283318771358658
1991-02-21,364.9700012207031,20.780000686645508,-0.0004656116035326,0.111662769744216,0.1616364205385359,3.5487828979798946e-14,0.1443377611104978,0.0208333892823911,0.0004340301089916,1.8838213551130306e-07,2.3724582518671264e-34,-0.0003,0.0056,-0.0007,0.0003,0.0325292790372837,17.818620083397377,0.04616358632791917,0.0015631467613965002,0.12852434576296373
1991-02-22,365.6499938964844,21.010000228881836,0.0018631467613965,0.1073256514293798,0.1619982043774788,1.4300042196818382e-13,0.1574738996645807,0.0247980290755704,0.0006149422460328,3.781539659559104e-07,7.732916086617233e-33,0.0023,0.0033,-0.0062,0.0003,0.0325292790372837,17.818620083397377,0.04810179791133956,0.0041031612088484005,0.13006455696305863
1991-02-25,367.260009765625,22.86000061035156,0.0044031612088484,0.0970189709802242,0.1587132141416444,2.9244415825426877e-12,0.190163728711203,0.036162243717348,0.0013077078706728,1.710099875019786e-06,1.4625387321176588e-29,0.004,0.0032,-0.0046,0.0003,0.0325292790372837,17.818620083397377,0.06988679196187117,-0.0124167894371922,0.14169783923059084
1991-02-26,362.80999755859375,20.3799991607666,-0.0121167894371922,0.0795667261332784,0.1688110223961159,4.2133076335612787e-10,0.2594412022184172,0.0673097374085376,0.0045306007500062,2.052634315595761e-05,3.643828475908699e-24,-0.0108,0.0023,0.0029,0.0003,0.0325292790372837,17.818620083397377,0.03498896921155012,0.0132883594965848,0.13440430460439654
1991-02-27,367.739990234375,21.260000228881836,0.0135883594965848,0.0943665493267615,0.171553552503134,8.170720973535546e-12,0.2027758701590251,0.0411180535187498,0.0016906943251707,2.858447301164663e-06,1.908318890783013e-28,0.0116999999999999,-0.0052,-0.0023,0.0003,0.0325292790372837,17.818620083397377,0.041046449785684364,-0.0021218929894713,0.12764319078125277
1991-02-28,367.0700073242187,21.229999542236328,-0.0018218929894713,0.0929907435888233,0.1720624216491818,1.245298769782611e-11,0.2081874747881494,0.0433420246586663,0.0018785311015124,3.5288790993495526e-06,5.4724764038479965e-28,0.0002,0.008,0.0089,0.0003,0.0325292790372837,17.818620083397377,0.04023757377318146,0.0089625216679207,0.13313687589549597
1991-03-01,370.4700012207031,21.229999542236328,0.0092625216679207,0.0867090940161789,0.168601517665012,6.763375083788721e-11,0.2314116490102196,0.053551351297629,0.002867747225802,8.223974151095516e-06,3.761912441047857e-26,0.0086,-0.0015,-0.0014,0.0002,0.0319479561736198,18.155345895198018,0.04369847775735128,-0.0032772117706727,0.14925141228320615
1991-03-04,369.3299865722656,20.86000061035156,-0.0030772117706727,0.0738522212002272,0.1693546024341015,1.9477122148245448e-09,0.2854928915288178,0.0815061911134853,0.0066432591898279,4.4132892663234127e-05,1.6742178568920574e-22,0.0003,0.0139,-0.0002,0.0002,0.0319479561736198,18.155345895198018,0.03924540366941409,0.019809246248927402,0.1487992729810104
1991-03-05,376.7200012207031,20.450000762939453,0.0200092462489274,0.0981490005125851,0.1771270506501669,3.291102385538605e-12,0.1915727956828157,0.0367001360457298,0.001346899985775,1.8141395716809124e-06,1.964958956095733e-29,0.0191,0.0014,-0.0083,0.0002,0.0319479561736198,18.155345895198018,0.02737295697922762,-0.0016599378615061002,0.1332479531382003
1991-03-06,376.1700134277344,20.549999237060547,-0.0014599378615061,0.0798932576862307,0.1736650950883304,4.6525492829243804e-10,0.2610542009536833,0.0681492958355661,0.0046443265228835,2.1569768851159208e-05,4.6690385038650265e-24,-0.0014,0.0037,0.0007,0.0002,0.0319479561736198,18.155345895198018,0.031834897282275065,-0.0008912027975216,0.13925086672923304
1991-03-07,375.9100036621094,21.049999237060547,-0.0006912027975216,0.0701759187245136,0.1734422576553124,5.338985085134116e-09,0.3040648155326959,0.0924554120449323,0.0085480032163982,7.306835898755436e-05,2.0827961636207476e-21,0.0,0.0029,-0.0034999999999999,0.0002,0.0319479561736198,18.155345895198018,0.037057734715293056,-0.0027537800157641,0.14239325998397281
1991-03-08,374.9500122070313,20.809999465942383,-0.0025537800157641,0.0471416330257683,0.1641933944048005,8.148607911085368e-07,0.4163348002251111,0.1733346658784831,0.0300449063952053,0.0009026964002966,5.993887026952031e-16,-0.0023,0.0051,-0.0017,0.0002,0.0319479561736198,18.155345895198018,0.04390660025462334,-0.0055074294897057,0.149692220333177
1991-03-11,372.9599914550781,20.8799991607666,-0.0053074294897057,0.0461124283294416,0.1647213406838522,1.0122426206411049e-06,0.4220173331361531,0.1780986294673508,0.0317191218181487,0.0010061026889145,1.0308881524492266e-15,-0.0059,-0.0034,0.0043,0.0002,0.0319479561736198,18.155345895198018,0.04407865092381383,-0.008056050897979901,0.14861848797500163
1991-03-12,370.0299987792969,18.81999969482422,-0.0078560508979799,0.0297203074840208,0.1668615584672846,2.452847558496288e-05,0.51505595156229,0.265282633239736,0.0703748754986082,0.0049526231014446,2.9797264456766426e-12,-0.0087,-0.0021,0.0104,0.0002,0.0319479561736198,18.155345895198018,0.021338438480957594,0.0120692985971382,0.15105874261548802
1991-03-13,374.5700073242187,16.09000015258789,0.0122692985971382,0.0162516169357411,0.1476768375535523,0.0001592255839664,0.578929664037279,0.3351595559023166,0.1123319279126381,0.0126184620285701,3.1991317489757024e-10,0.011,-0.0046999999999999,-0.0044,0.0002,0.0319479561736198,18.155345895198018,0.013223163972326618,-0.0030566284093658,0.14752664044709224
1991-03-14,373.5,14.9399995803833,-0.0028566284093658,0.0218878248974008,0.1445722969032675,5.8446794710198266e-05,0.5437791401927209,0.2956957533087348,0.0874359785248201,0.0076450503405928,2.6115704586810445e-11,-0.0015,0.004,-0.0005,0.0002,0.0319479561736198,18.155345895198018,0.0048276989005655024,4.095405057719998e-05,0.14700961019182437
1991-03-15,373.5899963378906,14.899999618530272,0.0002409540505772,0.0123841728369067,0.1411869460845035,0.0002433038674781,0.5944759824341004,0.3534016936909888,0.1248927571036594,0.0155982007769536,9.233631339090159e-10,-0.0019,-0.005,-0.0014,0.0002,0.0319479561736198,18.155345895198018,0.007813050100799218,-0.0041615915865947,0.15640672555847235
1991-03-18,372.1099853515625,15.789999961853027,-0.0039615915865947,0.0216626876734271,0.1334480442398116,4.403232590561572e-05,0.5342391696070637,0.285411490342445,0.0814597188194956,0.0066356857901512,1.2865571024411049e-11,-0.0027,0.0017,-0.0004,0.0002,0.0319479561736198,18.155345895198018,0.024451955378718665,-0.0150342942435599,0.1560573027877837
1991-03-19,366.5899963378906,16.110000610351562,-0.0148342942435599,-0.006692682049105,0.1364877515622393,0.0029193917479453,0.6943537310775836,0.4821271038613613,0.2324465442777438,0.0540313959466651,4.6050138449727146e-07,-0.0129,0.0049,0.0012,0.0002,0.0319479561736198,18.155345895198018,0.02461225454127633,0.0034280779702940997,0.1463675653578289
1991-03-20,367.9200134277344,16.040000915527344,0.0036280779702941,-0.0039795369728717,0.1371123929223287,0.0021114944959393,0.6804353564190654,0.4629922742651405,0.214361846029207,0.0459510010330494,2.0486835685801714e-07,0.0036,0.0056999999999999,-0.0045,0.0002,0.0319479561736198,18.155345895198018,0.02328761623294473,-0.0038421689676089,0.15352389199953928
1991-03-21,366.5799865722656,16.860000610351562,-0.0036421689676089,0.0039436157804138,0.1315010426714407,0.0006200400680311,0.6302694179262005,0.3972395391730315,0.1577992514824024,0.0249006037684064,9.57302929908062e-09,-0.0026,0.0053,0.0008,0.0002,0.0319479561736198,18.155345895198018,0.037098963432074944,0.0022551924464786,0.1565241704049093
1991-03-22,367.4800109863281,16.489999771118164,0.0024551924464786,0.0068773043187928,0.1316982643260271,0.0004093963669075,0.6141281419071923,0.3771533746823806,0.1422446680343081,0.0202335455841905,3.391251202350143e-09,0.0015,-0.0025,0.0022,0.0002,0.0319479561736198,18.155345895198018,0.03320173338515453,0.006194839217594701,0.15651364347984428
1991-03-25,369.8299865722656,16.760000228881836,0.0063948392175947,0.011431677138123,0.1332765111596823,0.0002177670909623,0.5903703196680559,0.3485371143449625,0.1214781200759134,0.014756933657178,6.998107735150214e-10,0.0068,-0.0014,0.0018,0.0002,0.0319479561736198,18.155345895198018,0.03432349112913605,0.017294528447165003,0.15572095310018785
1991-03-26,376.2999877929687,16.309999465942383,0.017494528447165,0.0246146538881617,0.1451970782238736,3.55534802030181e-05,0.5271450495854829,0.2778819033024812,0.0772183521830095,0.0059626739138592,7.537117689788858e-12,0.0167,-0.0058,-0.0032,0.0002,0.0319479561736198,18.155345895198018,0.017902916435550226,-0.0027245328734259,0.14919085363342371
1991-03-27,375.3500061035156,16.549999237060547,-0.0025245328734259,0.0345635694421475,0.1377234292014301,4.791453007765829e-06,0.4650816473244425,0.2163009386780171,0.0467860960729913,0.0021889387857511,5.0253704637133465e-14,-0.0002,0.0076,-0.0045,0.0002,0.0319479561736198,18.155345895198018,0.027776563169175372,-0.0005463564158745,0.14887779037195115
1991-03-28,375.2200012207031,16.8799991607666,-0.0003463564158745,0.0203404883476523,0.1307953491545498,4.826529217489613e-05,0.5373127964835412,0.2887050412649634,0.0833506008518042,0.0069473226623567,1.6184055118733693e-11,-0.0008,0.0074,-0.0004,0.0002,0.0319479561736198,18.155345895198018,0.038004642453116216,-0.0106472400591156,0.15691465923086179
1991-04-01,371.2999877929687,17.420000076293945,-0.0104472400591156,0.0115236341415763,0.1364247012434833,0.0002308853821504,0.5925326381621586,0.3510949272874075,0.12326764796695,0.0151949130353039,8.100113310818694e-10,-0.0085,0.0062,-0.0016,0.0002,0.0321172517791476,18.035430911004052,0.03777529951945616,0.021884601337513302,0.15323548588659627
1991-04-02,379.5,17.399999618530273,0.0220846013375133,0.0243744398994329,0.1529371873415962,4.359183258972054e-05,0.5339035646131061,0.2850530163065811,0.08125522210548,0.0066024111194108,1.2546217656820798e-11,0.0197999999999999,-0.0065,-0.0072,0.0002,0.0321172517791476,18.035430911004052,0.021062808843706537,-0.0016756193902338,0.14067771015474395
1991-04-03,378.94000244140625,17.610000610351562,-0.0014756193902338,0.0260201343474184,0.1524738824247007,3.219478249592566e-05,0.5238857595521415,0.2744562890615242,0.0753262546054229,0.0056740446328809,5.881170071413407e-12,0.0009,0.0075,-0.0008,0.0002,0.0321172517791476,18.035430911004052,0.02362612367881492,0.0019902849182408997,0.1405670639192161
1991-04-04,379.7699890136719,18.010000228881836,0.0021902849182409,0.008096166338622,0.1365385215472043,0.0003809831542557,0.6113735007420135,0.3737775574095447,0.1397096624230455,0.0195187897743613,2.8331164958665913e-09,0.003,0.0013,-0.0021,0.0002,0.0321172517791476,18.035430911004052,0.04356148074161406,-0.0118123016291068,0.14041048849443238
1991-04-05,375.3599853515625,17.6299991607666,-0.0116123016291068,-0.0021533563209643,0.1426896775491665,0.0018661490322314,0.6752026610815162,0.4558986335315608,0.2078435640559443,0.0431989471194774,1.5044086082424746e-07,-0.0097,0.0074,0.003,0.0002,0.0321172517791476,18.035430911004052,0.03361031405849951,0.008591609226689499,0.1343377583531863
1991-04-08,378.6600036621094,17.40999984741211,0.0087916092266895,0.0073155807858518,0.1459096724460267,0.0005455542790205,0.6252480888166804,0.3909351725689114,0.1528303091514845,0.0233571033953383,6.951762335999496e-09,0.0059,-0.0058,-0.0008,0.0002,0.0321172517791476,18.035430911004052,0.028190326028094376,-0.0136685629699262,0.13359547527687765
1991-04-09,373.55999755859375,20.1200008392334,-0.0134685629699262,-0.0037071999018097,0.1533888811801254,0.0029468051760998,0.6947594520994325,0.4826906962815036,0.2329903082767227,0.0542844837508823,4.713880406583638e-07,-0.0109,0.008,0.0029,0.0002,0.0321172517791476,18.035430911004052,0.04781112721220859,-0.0012975577277785002,0.1252422370255948
1991-04-10,373.1499938964844,19.729999542236328,-0.0010975577277785,0.0005094445671369,0.1522886329191213,0.0016428332683668,0.6698454212172067,0.4486928883256571,0.2013253080340206,0.0405318796549932,1.0939153651739217e-07,-0.002,0.0001,0.0025,0.0002,0.0321172517791476,18.035430911004052,0.045011362503242,0.0118059253908788,0.13127015401018638
1991-04-11,377.6300048828125,17.239999771118164,0.0120059253908788,0.0205388917887401,0.1547891498348682,8.36691620624381e-05,0.5561095314313156,0.3092578109487573,0.0956403936328173,0.0091470848942402,6.403443014263235e-11,0.0116999999999999,-0.0025,0.0003,0.0002,0.0321172517791476,18.035430911004052,0.01761084787631345,0.007135193119867301,0.14328431931663282
1991-04-12,380.3999938964844,18.450000762939453,0.0073351931198673,0.0155644778232852,0.1511698221328791,0.0001726630757948,0.5818686610180462,0.338571138674934,0.1146304159436413,0.0131401322594122,3.9174068893090846e-10,0.006,-0.0002,-0.002,0.0002,0.0321172517791476,18.035430911004052,0.033330185496515424,0.0018767838002037998,0.1412055300073427
1991-04-15,381.19000244140625,16.5,0.0020767838002038,0.0205890292942603,0.150640023775855,7.456345935527399e-05,0.5521192356144489,0.3048356503354833,0.092924773715457,0.0086350135700688,4.800816672794659e-11,0.0017,-0.0021,0.0012,0.0002,0.0321172517791476,18.035430911004052,0.014359976224145005,0.016668209120383703,0.1477219227010225
1991-04-16,387.6199951171875,15.81999969482422,0.0168682091203837,0.0375545354983422,0.1602692016262635,4.2309166699884415e-06,0.4614792248653339,0.2129630749823093,0.0453532713059207,0.0020569192181484,3.682020307314514e-14,0.0144,-0.006,-0.0034999999999999,0.0002,0.0321172517791476,18.035430911004052,-0.002069204678021297,0.0071010090436334,0.1347375789041104
1991-04-17,390.4500122070313,15.470000267028809,0.0073010090436334,0.0492865754143669,0.1599111498334883,3.8069374604389906e-07,0.3969958655520773,0.157605717265443,0.0248395621147547,0.0006170038460527,8.942096574655926e-17,0.0078,-0.0002,0.0002,0.0002,0.0321172517791476,18.035430911004052,-0.00521114716320023,-0.0052967363035909,0.1371544504796534
1991-04-18,388.4599914550781,16.260000228881836,-0.0050967363035909,0.05965791575237,0.149982123595506,3.0513591375141174e-08,0.3390633377243975,0.1149639469888088,0.0132167091072456,0.0001746813996255,1.626422280561551e-19,-0.0051,-0.001,0.0075,0.0002,0.0321172517791476,18.035430911004052,0.012617878693312351,-0.011166326885015801,0.13706909587367289
1991-04-19,384.2000122070313,15.68000030517578,-0.0109663268850158,0.0442487447954351,0.1573151762717791,1.03109039065785e-06,0.42250421527678,0.1785098119266476,0.0318657529540871,0.0010154262113309,1.0795477300781934e-15,-0.0104,0.0044,0.0063,0.0002,0.0321172517791476,18.035430911004052,-0.0005151732200213144,-0.008659135597967401,0.13336391790034674
1991-04-22,380.9500122070313,16.780000686645508,-0.0084591355979674,0.0392002459521416,0.1603895467821789,3.0240180036640424e-06,0.4518939461330063,0.2042081385516604,0.0417009638507341,0.0017389703860802,1.59023362076316e-14,-0.0098,-0.0036,-0.0019,0.0002,0.0321172517791476,18.035430911004052,0.007410460084276177,0.0019262568122809997,0.13479955546368755
1991-04-23,381.760009765625,17.020000457763672,0.002126256812281,0.0388592531631011,0.1603787598938931,3.215226157464623e-06,0.4536289056402216,0.205779184032345,0.0423450725810177,0.0017931051718916,1.8536546117136444e-14,0.0013,-0.0006,0.0019,0.0002,0.0321172517791476,18.035430911004052,0.009821244683743624,0.0024194467058346,0.13482786001514724
1991-04-24,382.760009765625,16.719999313354492,0.0026194467058346,0.0349620735549327,0.1595664939645941,6.699710998807775e-06,0.4749287978542376,0.2255573630312713,0.0508761240176207,0.0025883799950563,1.161823543925439e-13,0.0027,-0.0001,0.0011,0.0002,0.0321172517791476,18.035430911004052,0.007633499168950814,-0.009370262504106101,0.13457678160781447
1991-04-25,379.25,17.149999618530273,-0.0091702625041061,0.0078395224627385,0.1528751331913191,0.0005695313983276,0.6269311580093563,0.3930426768829524,0.1544825458513169,0.0238648569727042,7.740948523303914e-09,-0.0079,0.0073,-0.0017,0.0002,0.0321172517791476,18.035430911004052,0.018624862993983637,-0.0008064890872198,0.13365597615528768
1991-04-26,379.0199890136719,17.270000457763672,-0.0006064890872198,0.0097774952723568,0.1525543388086251,0.0004213214513427,0.6152311952528615,0.3785094236122646,0.1432693837632887,0.0205261163239125,3.6436271446751196e-09,-0.0014,-0.002,0.0021,0.0002,0.0321172517791476,18.035430911004052,0.02014566576901161,-0.01434169570716,0.13962315251394006
1991-04-29,373.6600036621094,18.270000457763672,-0.01414169570716,-0.0041575543774815,0.1607896787595982,0.0035090976673619,0.7023841714714424,0.4933435243336245,0.2433878330019215,0.0592376372533712,7.29438429541279e-07,-0.0131,0.004,0.0032,0.0002,0.0321172517791476,18.035430911004052,0.021910325818038506,0.0042960462969443,0.1297779255655598
1991-04-30,375.3399963378906,18.239999771118164,0.0044960462969443,0.0108807128406762,0.1570196479477862,0.0003898946968282,0.6122576327756847,0.3748594088920851,0.1405195764349234,0.0197457513614503,3.0017071546393135e-09,0.0018,-0.0112,0.0040999999999999,0.0002,0.0321172517791476,18.035430911004052,0.025380349763395454,0.0129880754924267,0.13348655370216472
1991-05-01,380.2900085449219,17.770000457763672,0.0131880754924267,0.0020817089457756,0.144151756982361,0.0010292467009414,0.6505526761201669,0.4232187844071107,0.1791141394750324,0.0320818749598813,3.3985894822922965e-08,0.0121,-0.0055,0.0007,0.0002,0.0321182161833513,18.015227044688327,0.03354824759527572,0.00040475022635990006,0.12875860912493195
1991-05-02,380.5199890136719,17.520000457763672,0.0006047502263599,0.0041694900567008,0.1440383783295718,0.0007620854111787,0.6384475547964569,0.4076152802255748,0.1661502166733739,0.0276058945006091,1.603279057423135e-08,0.0013,0.0056,-0.0034999999999999,0.0002,0.0321182161833513,18.015227044688327,0.0311616262480649,0.0005358319861794,0.13021712367405278
1991-05-03,380.7999877929687,17.239999771118164,0.0007358319861794,0.0027121647552297,0.1438779362626799,0.0009279642447969,0.6463543897332836,0.4177739971274854,0.1745351126758762,0.0304625055567808,2.6231800882011423e-08,0.0009,0.0013,-0.0011,0.0002,0.0321182161833513,18.015227044688327,0.02852206144850175,-0.0020907595687597,0.13035736673235995
1991-05-06,380.0799865722656,17.920000076293945,-0.0018907595687597,0.0125745987982239,0.1376552395854492,0.0001807904550882,0.5835438127224338,0.3405233813666348,0.1159561732573666,0.0134458341164924,4.3947962466774166e-10,-0.0018,0.0004,-0.0006,0.0002,0.0321182161833513,18.015227044688327,0.04154476117749026,-0.007461574788342799,0.13267551991590645
1991-05-07,377.3200073242187,17.459999084472656,-0.0072615747883428,-0.0035387849916315,0.1368946257717152,0.0017618845218253,0.6727808016498347,0.4526340070685941,0.2048775443549721,0.0419748081809235,1.302997554878082e-07,-0.0054,0.0070999999999999,-0.0004,0.0002,0.0321182161833513,18.015227044688327,0.03770536507301134,0.0029538280989793,0.13069339848376363
1991-05-08,378.510009765625,17.780000686645508,0.0031538280989793,0.0132509161563929,0.1283351036619927,0.0001209316534808,0.569060903986224,0.3238303124456185,0.1048660712586269,0.0109968929012194,1.6082367329305359e-10,0.0021,0.0,0.0003,0.0002,0.0321182161833513,18.015227044688327,0.049464903204462396,0.0123227605930686,0.13625340812591658
1991-05-09,383.25,17.170000076293945,0.0125227605930686,0.0270668799912066,0.1345118805182328,1.4237336420737569e-05,0.4978394368485948,0.247844104881726,0.061426700324624,0.0037732395127711,7.648422462094111e-13,0.0116,-0.0040999999999999,-0.0053,0.0002,0.0321182161833513,18.015227044688327,0.03718812024470666,-0.019795589734181197,0.1291276822396773
